N	trait_mean	trait_var	age_MY	tsID	age_MY_min	age_MY_max
3	8.99794633467051	0.0940890963975357	0.6485	3346294514	0.621	0.676
1	8.96308498609285	0	0.768	3346294514	0.761	0.775
1	8.95658973592525	0	1.966	3346294514	1.915	2.017
3	0.0894873950285583	3.26498904619043e-05	0	3346294515	0	0
1	0.11029784776485	0	0.399	3346294515	0.374	0.424
11	0.106505130316083	2.80801119953096e-05	0.451	3346294515	0.424	0.478
6	0.103062708162362	4.23237306895314e-05	0.5055	3346294515	0.478	0.533
12	0.101271675633302	4.03835313272654e-05	0.548	3346294515	0.533	0.563
3	0.110704131595376	0.000252642548806179	0.6485	3346294515	0.621	0.676
1	0.108031427125892	0	0.768	3346294515	0.761	0.775
1	0.113219355573651	0	1.966	3346294515	1.915	2.017
3	0.0658069509609948	6.72883723545158e-05	0	3346294516	0	0
1	0.0903465629452627	0	0.399	3346294516	0.374	0.424
11	0.0867654049864188	3.59556666979202e-05	0.451	3346294516	0.424	0.478
6	0.0844357371219058	3.02117758397176e-05	0.5055	3346294516	0.478	0.533
12	0.0831439106475703	3.411265306835e-05	0.548	3346294516	0.533	0.563
3	0.0925014307687404	0.000186181569681096	0.6485	3346294516	0.621	0.676
1	0.0901016853478038	0	0.768	3346294516	0.761	0.775
1	0.0875440874671885	0	1.966	3346294516	1.915	2.017
3	9.61633546824605	0.569232807701898	0	3346294517	0	0
1	9.73914938679968	0	0.399	3346294517	0.374	0.424
8	10.5867693656794	0.0486947808599846	0.451	3346294517	0.424	0.478
6	10.5364969375132	0.00204289853284485	0.5055	3346294517	0.478	0.533
10	10.414127192613	0.179230041734699	0.548	3346294517	0.533	0.563
2	10.1851430043383	0.202190182751028	0.6485	3346294517	0.621	0.676
1	10.8395699727738	0	0.768	3346294517	0.761	0.775
1	10.6548429522411	0	1.966	3346294517	1.915	2.017
3	0.162223358979278	0.0035961535314394	0	3346294518	0	0
1	0.171382521446554	0	0.399	3346294518	0.374	0.424
8	0.247258173853277	0.000581719185251891	0.451	3346294518	0.424	0.478
6	0.24267626420086	0.000138439946847568	0.5055	3346294518	0.478	0.533
10	0.230258242918785	0.00208985319665839	0.548	3346294518	0.533	0.563
2	0.202880923453028	0.00292011879859797	0.6485	3346294518	0.621	0.676
1	0.288654270569878	0	0.768	3346294518	0.761	0.775
1	0.244365685319948	0	1.966	3346294518	1.915	2.017
3	0.133640578723593	0.00326224135823017	0	3346294519	0	0
1	0.131263422279396	0	0.399	3346294519	0.374	0.424
8	0.21174891706734	0.000603256865424548	0.451	3346294519	0.424	0.478
6	0.203042684447932	2.23054564532962e-05	0.5055	3346294519	0.478	0.533
10	0.19567420433998	0.00135730872175344	0.548	3346294519	0.533	0.563
2	0.172576919642214	0.00234287265210589	0.6485	3346294519	0.621	0.676
1	0.238320692530218	0	0.768	3346294519	0.761	0.775
1	0.226651182809203	0	1.966	3346294519	1.915	2.017
2	7.86781757390944	0.295265704055563	0	3346294520	0	0
1	8.99943325501203	0	0.399	3346294520	0.374	0.424
9	8.4581248439999	0.2297738028285	0.451	3346294520	0.424	0.478
6	8.47413452451899	0.0160067778396982	0.5055	3346294520	0.478	0.533
11	8.25657481734667	0.137905082798226	0.548	3346294520	0.533	0.563
3	8.7020691751993	0.0212176292382825	0.6485	3346294520	0.621	0.676
1	7.7609306760006	0	1.966	3346294520	1.915	2.017
2	0.0629592844998747	0.000213323003958529	0	3346294521	0	0
1	0.123640378631925	0	0.399	3346294521	0.374	0.424
9	0.0883176663045439	0.000445452410351178	0.451	3346294521	0.424	0.478
6	0.0868279121009519	5.13032010455891e-05	0.5055	3346294521	0.478	0.533
11	0.0778932657175357	0.000251888240975671	0.548	3346294521	0.533	0.563
3	0.0950921451662272	6.94154648237276e-05	0.6485	3346294521	0.621	0.676
1	0.0574478649453823	0	1.966	3346294521	1.915	2.017
2	0.053194306015929	0.000211957740172828	0	3346294522	0	0
1	0.0849009838691415	0	0.399	3346294522	0.374	0.424
9	0.0717836294980162	0.000250624635279285	0.451	3346294522	0.424	0.478
6	0.070934811442473	1.83658768694798e-05	0.5055	3346294522	0.478	0.533
11	0.0657241248883659	0.000123515384668238	0.548	3346294522	0.533	0.563
3	0.080362245008318	2.96325682691842e-05	0.6485	3346294522	0.621	0.676
1	0.0508440913604766	0	1.966	3346294522	1.915	2.017
3	11.2857431661737	0.0191261279828517	0	3346294523	0	0
1	11.8634574660243	0	0.399	3346294523	0.374	0.424
11	11.7485637047269	0.00445900069593847	0.451	3346294523	0.424	0.478
6	11.5983020392474	0.0304160042803088	0.5055	3346294523	0.478	0.533
12	11.5636359000418	0.0210622252943933	0.548	3346294523	0.533	0.563
3	11.9499593386204	0.0540063073327794	0.6485	3346294523	0.621	0.676
1	11.9815466432076	0	0.768	3346294523	0.761	0.775
1	11.9529667723784	0	1.966	3346294523	1.915	2.017
3	0.38095112231207	0.000905526244515248	0	3346294524	0	0
1	0.502609577630831	0	0.399	3346294524	0.374	0.424
11	0.47762659591511	0.000272808473744659	0.451	3346294524	0.424	0.478
6	0.455188279303907	0.00117610333419743	0.5055	3346294524	0.478	0.533
12	0.437988131172872	0.000676537232552265	0.548	3346294524	0.533	0.563
3	0.556339297588727	0.00561041247295135	0.6485	3346294524	0.621	0.676
1	0.530091129196086	0	0.768	3346294524	0.761	0.775
1	0.566805494372239	0	1.966	3346294524	1.915	2.017
3	0.293772714400462	0.000431543909564156	0	3346294525	0	0
1	0.388485011656684	0	0.399	3346294525	0.374	0.424
11	0.371424926101528	0.000346479224070379	0.451	3346294525	0.424	0.478
6	0.345074613037673	0.00102512348900901	0.5055	3346294525	0.478	0.533
12	0.337187140361545	0.000786481480415812	0.548	3346294525	0.533	0.563
3	0.398957655820084	0.00267786614551596	0.6485	3346294525	0.621	0.676
1	0.413055381710668	0	0.768	3346294525	0.761	0.775
1	0.382235149546437	0	1.966	3346294525	1.915	2.017
3	7.98236817589379	0.0705053460522605	0	3346294526	0	0
1	8.74286682578834	0	0.399	3346294526	0.374	0.424
11	8.45052596633715	0.0200466705806086	0.451	3346294526	0.424	0.478
6	8.29379785875009	0.0108186595866221	0.5055	3346294526	0.478	0.533
12	8.33720930662563	0.0213532665896361	0.548	3346294526	0.533	0.563
3	8.49440925593069	0.0422413852453854	0.6485	3346294526	0.621	0.676
1	8.36875476489011	0	0.768	3346294526	0.761	0.775
1	8.52149555726415	0	1.966	3346294526	1.915	2.017
3	0.0667782321264245	5.26273034793724e-05	0	3346294527	0	0
1	0.0996984254520723	0	0.399	3346294527	0.374	0.424
11	0.0833748989903112	4.93759209482063e-05	0.451	3346294527	0.424	0.478
6	0.0760705298371255	2.12135772432646e-05	0.5055	3346294527	0.478	0.533
12	0.0804970358990861	0.000107311473558312	0.548	3346294527	0.533	0.563
3	0.0835391381059583	5.09680325954189e-05	0.6485	3346294527	0.621	0.676
1	0.0767737672121676	0	0.768	3346294527	0.761	0.775
1	0.0830112408802149	0	1.966	3346294527	1.915	2.017
3	0.0565752569946315	7.7314820619861e-05	0	3346294528	0	0
1	0.0832037099896974	0	0.399	3346294528	0.374	0.424
11	0.072299279424595	2.40526703456447e-05	0.451	3346294528	0.424	0.478
6	0.0670951355561164	1.0862152335767e-05	0.5055	3346294528	0.478	0.533
12	0.0677970496810414	2.12739116387594e-05	0.548	3346294528	0.533	0.563
3	0.0750331029885895	6.13277596578031e-05	0.6485	3346294528	0.621	0.676
1	0.0703104388856969	0	0.768	3346294528	0.761	0.775
1	0.0763160886935188	0	1.966	3346294528	1.915	2.017
74	8.7238486256864	0.0257050709783086	0	3346294529	0	0
28	8.86278874038979	0.0146710760200408	0.0045	3346294529	0.003	0.006
17	8.77229718675845	0.0201751180850055	0.399	3346294529	0.374	0.424
33	8.82843859989607	0.0165094523868202	0.451	3346294529	0.424	0.478
182	8.83811865373578	0.0267084809696195	0.5055	3346294529	0.478	0.533
135	8.70960145665504	0.0449997022937277	0.548	3346294529	0.533	0.563
202	8.74530345875675	0.017761889066948	0.6485	3346294529	0.621	0.676
1	8.73528007208779	0	0.768	3346294529	0.761	0.775
94	8.75137458432505	0.0228705818241103	0.9265	3346294529	0.917	0.936
1	9.37415004050849	0	1.109	3346294529	1.104	1.114
5	8.7033934002675	0.00805058044507639	1.829	3346294529	1.826	1.832
14	8.59427940712401	0.0304612438233332	1.8505	3346294529	1.826	1.875
97	8.45455349570315	0.0314289304948229	1.966	3346294529	1.915	2.017
102	8.46221881793067	0.0303052771366496	2.1895	3346294529	2.088	2.291
1	8.63112603428103	0	2.4645	3346294529	2.452	2.477
74	0.112501754189686	6.66012980603165e-05	0	3346294530	0	0
28	0.118679182714164	5.86175956126116e-05	0.0045	3346294530	0.003	0.006
17	0.113772825460417	5.41099471330634e-05	0.399	3346294530	0.374	0.424
33	0.115158599555556	4.82844183718815e-05	0.451	3346294530	0.424	0.478
182	0.116493016269161	7.49015432204949e-05	0.5055	3346294530	0.478	0.533
135	0.110332266278288	0.00013824027169312	0.548	3346294530	0.533	0.563
202	0.110892254307257	5.59044613145408e-05	0.6485	3346294530	0.621	0.676
1	0.113438563339684	0	0.768	3346294530	0.761	0.775
94	0.110798133182013	6.9416562639189e-05	0.9265	3346294530	0.917	0.936
1	0.154640146234658	0	1.109	3346294530	1.104	1.114
5	0.107807126152094	2.36372958093919e-05	1.829	3346294530	1.826	1.832
14	0.104411128381608	9.66261206799153e-05	1.8505	3346294530	1.826	1.875
97	0.0999399920781518	6.90051780827917e-05	1.966	3346294530	1.915	2.017
102	0.0994209521439149	6.52899616505818e-05	2.1895	3346294530	2.088	2.291
1	0.103609095913317	0	2.4645	3346294530	2.452	2.477
74	0.0726178773394818	5.46255047540964e-05	0	3346294531	0	0
28	0.0775541431130765	2.24453711737461e-05	0.0045	3346294531	0.003	0.006
17	0.0738907254910481	4.20952630165462e-05	0.399	3346294531	0.374	0.424
33	0.0775630035000355	3.89968899204392e-05	0.451	3346294531	0.424	0.478
182	0.0778188392605117	6.20574063325683e-05	0.5055	3346294531	0.478	0.533
135	0.0736143714957098	8.44562672946574e-05	0.548	3346294531	0.533	0.563
202	0.0739219487817073	3.17524091417193e-05	0.6485	3346294531	0.621	0.676
1	0.0712970810180108	0	0.768	3346294531	0.761	0.775
94	0.0754653884161883	6.35400931366038e-05	0.9265	3346294531	0.917	0.936
1	0.108185945603675	0	1.109	3346294531	1.104	1.114
5	0.072463186372715	2.63246503788721e-05	1.829	3346294531	1.826	1.832
14	0.0674540301339209	3.63115811843263e-05	1.8505	3346294531	1.826	1.875
97	0.0630369676788301	4.7832748057561e-05	1.966	3346294531	1.915	2.017
102	0.0643648873968282	5.71799458728802e-05	2.1895	3346294531	2.088	2.291
1	0.0700347089720104	0	2.4645	3346294531	2.452	2.477
59	10.3900150213241	0.237595850696616	0	3346294532	0	0
23	10.5382899099583	0.0357820691676732	0.0045	3346294532	0.003	0.006
8	10.2369992608098	0.127369277913709	0.399	3346294532	0.374	0.424
23	10.5001345932375	0.15769488246322	0.451	3346294532	0.424	0.478
136	10.4421541889404	0.210757169043029	0.5055	3346294532	0.478	0.533
97	10.3578388025625	0.189736562424198	0.548	3346294532	0.533	0.563
154	10.3924384725875	0.232300202601615	0.6485	3346294532	0.621	0.676
1	9.98375859661951	0	0.768	3346294532	0.761	0.775
56	10.4430019263624	0.250862997777806	0.9265	3346294532	0.917	0.936
3	9.92796916284242	1.32408078445505	1.829	3346294532	1.826	1.832
6	10.174436715983	0.133190491902606	1.8505	3346294532	1.826	1.875
80	10.164817724765	0.169688715717531	1.966	3346294532	1.915	2.017
81	10.2657606684644	0.112981015675723	2.1895	3346294532	2.088	2.291
59	0.235730357858677	0.00250052505253362	0	3346294533	0	0
23	0.247549990119444	0.00047989706264889	0.0045	3346294533	0.003	0.006
8	0.212694823055117	0.00147023217250031	0.399	3346294533	0.374	0.424
23	0.239281548084799	0.00212548004656134	0.451	3346294533	0.424	0.478
136	0.240081841450668	0.00251772051187211	0.5055	3346294533	0.478	0.533
97	0.232017940447109	0.00197715147105626	0.548	3346294533	0.533	0.563
154	0.236284259477903	0.00249253379822032	0.6485	3346294533	0.621	0.676
1	0.206281648728674	0	0.768	3346294533	0.761	0.775
56	0.241909841844401	0.00296542517516104	0.9265	3346294533	0.917	0.936
3	0.19587986203307	0.0135823902685593	1.829	3346294533	1.826	1.832
6	0.203503531181215	0.00094565172832502	1.8505	3346294533	1.826	1.875
80	0.205765180521898	0.00196170315303049	1.966	3346294533	1.915	2.017
81	0.213714988235503	0.00126500836834377	2.1895	3346294533	2.088	2.291
59	0.199758554843591	0.00222988377606349	0	3346294534	0	0
23	0.210781048016618	0.000317268307793638	0.0045	3346294534	0.003	0.006
8	0.179398520804093	0.000991903092841056	0.399	3346294534	0.374	0.424
23	0.210298878716364	0.002044390399131	0.451	3346294534	0.424	0.478
136	0.203975803496728	0.00197315309183925	0.5055	3346294534	0.478	0.533
97	0.193750462853025	0.00146495762869615	0.548	3346294534	0.533	0.563
154	0.197334691996092	0.00170962237842584	0.6485	3346294534	0.621	0.676
1	0.153861916171759	0	0.768	3346294534	0.761	0.775
56	0.203638482656373	0.00217695544961965	0.9265	3346294534	0.917	0.936
3	0.172556339530351	0.0124049615778406	1.829	3346294534	1.826	1.832
6	0.179160797074163	0.00158753381601623	1.8505	3346294534	1.826	1.875
80	0.174767185566573	0.00151395614174444	1.966	3346294534	1.915	2.017
81	0.182334494721168	0.000998155309075408	2.1895	3346294534	2.088	2.291
71	7.32650311209019	0.10250973592721	0	3346294535	0	0
28	7.48347054834533	0.0383522718532809	0.0045	3346294535	0.003	0.006
15	7.3258684405399	0.0376183169910605	0.399	3346294535	0.374	0.424
26	7.39930642038615	0.017979442075388	0.451	3346294535	0.424	0.478
175	7.40418444974579	0.0757687672510937	0.5055	3346294535	0.478	0.533
113	7.31145897122631	0.045395203610203	0.548	3346294535	0.533	0.563
197	7.39232924074848	0.0517676124923557	0.6485	3346294535	0.621	0.676
1	7.32130521980846	0	0.768	3346294535	0.761	0.775
80	7.41632334096135	0.0346043703855948	0.9265	3346294535	0.917	0.936
5	7.6556481995099	0.202992514014078	1.829	3346294535	1.826	1.832
11	7.42109625047578	0.336015311371285	1.8505	3346294535	1.826	1.875
64	7.50921692604817	0.219360922823249	1.966	3346294535	1.915	2.017
62	7.46952973310572	0.227558730186168	2.1895	3346294535	2.088	2.291
71	0.0482198363153077	0.000151793731343686	0	3346294536	0	0
28	0.0525685095009683	5.5944104672239e-05	0.0045	3346294536	0.003	0.006
15	0.0480195340601617	3.74511379619868e-05	0.399	3346294536	0.374	0.424
26	0.050034658012997	1.77075888780948e-05	0.451	3346294536	0.424	0.478
175	0.0500638805246262	8.56810405311309e-05	0.5055	3346294536	0.478	0.533
113	0.0478261844362941	3.75269574956705e-05	0.548	3346294536	0.533	0.563
197	0.0498229456529109	5.26114289937943e-05	0.6485	3346294536	0.621	0.676
1	0.0486715428523771	0	0.768	3346294536	0.761	0.775
80	0.0506905463166401	3.03402750495237e-05	0.9265	3346294536	0.917	0.936
5	0.0586495088528654	0.000155992189410523	1.829	3346294536	1.826	1.832
11	0.0536528704366489	0.000405482518779303	1.8505	3346294536	1.826	1.875
64	0.053652802926765	0.000206537679128203	1.966	3346294536	1.915	2.017
62	0.0527080560270814	0.000229828019630281	2.1895	3346294536	2.088	2.291
71	0.0418956257056175	0.000105138071903401	0	3346294537	0	0
28	0.0449762252241621	3.26094348836536e-05	0.0045	3346294537	0.003	0.006
15	0.0415727840436902	2.87035388360421e-05	0.399	3346294537	0.374	0.424
26	0.0417554403341139	1.07577000666272e-05	0.451	3346294537	0.424	0.478
175	0.0431651703778762	6.27678449817076e-05	0.5055	3346294537	0.478	0.533
113	0.0405340617853542	2.43271733979513e-05	0.548	3346294537	0.533	0.563
197	0.042440663510501	3.58341725248856e-05	0.6485	3346294537	0.621	0.676
1	0.0404431158946006	0	0.768	3346294537	0.761	0.775
80	0.0426990734556153	2.26405448565947e-05	0.9265	3346294537	0.917	0.936
5	0.0498911430487684	9.96538333774302e-05	1.829	3346294537	1.826	1.832
11	0.0448664809716069	0.000241592233365219	1.8505	3346294537	1.826	1.875
64	0.046568082280978	0.000168305598839521	1.966	3346294537	1.915	2.017
62	0.0454684200705093	0.000166841956289864	2.1895	3346294537	2.088	2.291
74	11.481772086723	0.0289547225060307	0	3346294538	0	0
28	11.6616727159635	0.00678177812887978	0.0045	3346294538	0.003	0.006
17	11.7006582434777	0.0207198437015075	0.399	3346294538	0.374	0.424
33	11.7571845158883	0.0171312950909478	0.451	3346294538	0.424	0.478
182	11.6602034041103	0.0426312180635174	0.5055	3346294538	0.478	0.533
135	11.5586624630585	0.0467247945067226	0.548	3346294538	0.533	0.563
202	11.6654182927438	0.0167253124158163	0.6485	3346294538	0.621	0.676
1	11.7523562569071	0	0.768	3346294538	0.761	0.775
94	11.6174980985617	0.0142124126910053	0.9265	3346294538	0.917	0.936
1	11.9240998585097	0	1.109	3346294538	1.104	1.114
5	11.5300599335897	0.0103926643883212	1.829	3346294538	1.826	1.832
14	11.4567749956082	0.0136725761265706	1.8505	3346294538	1.826	1.875
97	11.4238200628721	0.0143539248332859	1.966	3346294538	1.915	2.017
102	11.3941110612386	0.0235857018297896	2.1895	3346294538	2.088	2.291
1	11.4018603729033	0	2.4645	3346294538	2.452	2.477
74	0.414638776588776	0.00122051603023126	0	3346294539	0	0
28	0.452030629404414	0.000537087762896944	0.0045	3346294539	0.003	0.006
17	0.450864507261306	0.00148278945601486	0.399	3346294539	0.374	0.424
33	0.465341772178449	0.00106188600534239	0.451	3346294539	0.424	0.478
182	0.450649955035197	0.00192784234936291	0.5055	3346294539	0.478	0.533
135	0.429054428600167	0.00216556370289374	0.548	3346294539	0.533	0.563
202	0.445324374477367	0.000794438611787846	0.6485	3346294539	0.621	0.676
1	0.470902513661437	0	0.768	3346294539	0.761	0.775
94	0.429695013867315	0.000632240341354979	0.9265	3346294539	0.917	0.936
1	0.503254510611536	0	1.109	3346294539	1.104	1.114
5	0.413099458669913	0.000621287986406938	1.829	3346294539	1.826	1.832
14	0.403026515391682	0.000552398933749252	1.8505	3346294539	1.826	1.875
97	0.39482480006734	0.000706778726311471	1.966	3346294539	1.915	2.017
102	0.390990147562933	0.000906677793478004	2.1895	3346294539	2.088	2.291
1	0.378092266615701	0	2.4645	3346294539	2.452	2.477
74	0.329423164430302	0.000721412984642685	0	3346294540	0	0
28	0.358388012088627	0.000258486058683809	0.0045	3346294540	0.003	0.006
17	0.365515467261584	0.000668013887356805	0.399	3346294540	0.374	0.424
33	0.375633309697689	0.000568632402943407	0.451	3346294540	0.424	0.478
182	0.359984147712128	0.00146762122545381	0.5055	3346294540	0.478	0.533
135	0.341672321512561	0.00140418254028634	0.548	3346294540	0.533	0.563
202	0.361301780489802	0.000656666034622096	0.6485	3346294540	0.621	0.676
1	0.372149036861853	0	0.768	3346294540	0.761	0.775
94	0.352649515374479	0.000513162559289215	0.9265	3346294540	0.917	0.936
1	0.408261748261228	0	1.109	3346294540	1.104	1.114
5	0.329600995912117	0.000149432646045258	1.829	3346294540	1.826	1.832
14	0.320264224613831	0.000373165699481479	1.8505	3346294540	1.826	1.875
97	0.317519357080472	0.000350880916299204	1.966	3346294540	1.915	2.017
102	0.312109155530127	0.000651798375498861	2.1895	3346294540	2.088	2.291
1	0.313939195245909	0	2.4645	3346294540	2.452	2.477
74	8.68348540238146	0.0346759010517242	0	3346294541	0	0
28	8.77596783507314	0.0306348468852725	0.0045	3346294541	0.003	0.006
17	8.86761822642642	0.0328008880445201	0.399	3346294541	0.374	0.424
33	8.85306982168962	0.0517843310187385	0.451	3346294541	0.424	0.478
182	8.80290776715077	0.0401991572366939	0.5055	3346294541	0.478	0.533
134	8.71855911195674	0.0812355034951403	0.548	3346294541	0.533	0.563
202	8.68682307342285	0.0357333133505262	0.6485	3346294541	0.621	0.676
1	8.67247477578539	0	0.768	3346294541	0.761	0.775
94	8.62761858685926	0.0378869128067723	0.9265	3346294541	0.917	0.936
1	9.42496002634879	0	1.109	3346294541	1.104	1.114
5	8.5778386685676	0.0173749063382494	1.829	3346294541	1.826	1.832
14	8.64946661979483	0.0542714505224319	1.8505	3346294541	1.826	1.875
95	8.62057559525231	0.0423614054255114	1.966	3346294541	1.915	2.017
97	8.71369663108147	0.0551881996683222	2.1895	3346294541	2.088	2.291
1	8.46291339230092	0	2.4645	3346294541	2.452	2.477
74	0.105211990202156	0.000125160668572859	0	3346294542	0	0
28	0.111197987485773	0.000108324344702139	0.0045	3346294542	0.003	0.006
17	0.111814088331052	0.000134709350189308	0.399	3346294542	0.374	0.424
33	0.11072627980777	0.000287079737227152	0.451	3346294542	0.424	0.478
182	0.110479583093964	0.000165491592595652	0.5055	3346294542	0.478	0.533
134	0.10570705453708	0.0002923194998166	0.548	3346294542	0.533	0.563
202	0.101892555038738	0.000123194353590808	0.6485	3346294542	0.621	0.676
1	0.0996313781590279	0	0.768	3346294542	0.761	0.775
94	0.0997240814150143	0.000164421426381631	0.9265	3346294542	0.917	0.936
1	0.163146467565582	0	1.109	3346294542	1.104	1.114
5	0.0934046524852955	3.01851309165715e-05	1.829	3346294542	1.826	1.832
14	0.0981970169850176	0.000144902151934695	1.8505	3346294542	1.826	1.875
95	0.0985917136617652	0.00016969481478596	1.966	3346294542	1.915	2.017
97	0.104399896261062	0.000296189176386687	2.1895	3346294542	2.088	2.291
1	0.0886171297378313	0	2.4645	3346294542	2.452	2.477
74	0.0751575407886609	4.64116448064211e-05	0	3346294543	0	0
28	0.0774969088738774	4.69875383955718e-05	0.0045	3346294543	0.003	0.006
17	0.0834729688715513	5.96767084824583e-05	0.399	3346294543	0.374	0.424
33	0.0833169503543023	7.23780750992206e-05	0.451	3346294543	0.424	0.478
182	0.0798528461571472	6.32001420301785e-05	0.5055	3346294543	0.478	0.533
134	0.0779284659758761	0.000145152373016039	0.548	3346294543	0.533	0.563
202	0.0764577196407243	5.36156074469561e-05	0.6485	3346294543	0.621	0.676
1	0.0756877640957001	0	0.768	3346294543	0.761	0.775
94	0.0738751485162662	5.18749149705107e-05	0.9265	3346294543	0.917	0.936
1	0.103145711747908	0	1.109	3346294543	1.104	1.114
5	0.0729312301712089	4.54046655429819e-05	1.829	3346294543	1.826	1.832
14	0.0762476084138971	7.36049878171291e-05	1.8505	3346294543	1.826	1.875
95	0.0740183209427221	5.8127345707655e-05	1.966	3346294543	1.915	2.017
97	0.0782944450937294	0.000107876781376511	2.1895	3346294543	2.088	2.291
1	0.0687042595664057	0	2.4645	3346294543	2.452	2.477
69	8.96369984015793	0.0230983683098599	0	3346294544	0	0
1	8.88323660824717	0	0.399	3346294544	0.374	0.424
8	9.05620891980464	0.0133227889026714	0.5055	3346294544	0.478	0.533
34	8.92450829716681	0.0158775460659142	0.6485	3346294544	0.621	0.676
32	8.96763432842193	0.0264012688853187	0.9265	3346294544	0.917	0.936
7	9.13511416848457	0.0281746060399921	1.109	3346294544	1.104	1.114
3	9.02712500079209	0.0410997245817276	1.729	3346294544	1.715	1.743
4	9.05786400274198	0.00482417581585309	1.829	3346294544	1.826	1.832
1	8.86437159832616	0	1.8505	3346294544	1.826	1.875
6	9.03938314359269	0.0152212980573291	1.966	3346294544	1.915	2.017
9	8.95989875337999	0.0104447290788777	2.1895	3346294544	2.088	2.291
1	9.05231324834483	0	2.4645	3346294544	2.452	2.477
69	0.136600089728264	0.000127670620002391	0	3346294545	0	0
1	0.135119797769945	0	0.399	3346294545	0.374	0.424
8	0.136834566966404	7.36919885547785e-05	0.5055	3346294545	0.478	0.533
34	0.127579821615924	7.53621267778832e-05	0.6485	3346294545	0.621	0.676
32	0.129507550509562	0.000113474635905816	0.9265	3346294545	0.917	0.936
7	0.140202586319095	0.000168982911954557	1.109	3346294545	1.104	1.114
3	0.13155586463379	0.000136176961300994	1.729	3346294545	1.715	1.743
4	0.132006403428041	2.61543394997633e-05	1.829	3346294545	1.826	1.832
1	0.122657237957345	0	1.8505	3346294545	1.826	1.875
6	0.135928463878979	3.53432873589369e-05	1.966	3346294545	1.915	2.017
9	0.131459559219412	3.93750912393355e-05	2.1895	3346294545	2.088	2.291
1	0.131347029371523	0	2.4645	3346294545	2.452	2.477
69	0.0745675972991062	2.80456630178223e-05	0	3346294546	0	0
1	0.0713565185099425	0	0.399	3346294546	0.374	0.424
